register_id,name,institution_id,institution_name,created,modified,addresses_roadtype_id,addresses_roadtype_name,addresses_road_id,addresses_road_name,addresses_start_street_number,addresses_end_street_number,addresses_neighborhood_id,addresses_neighborhood_name,addresses_district_id,addresses_district_name,addresses_zip_code,addresses_town,addresses_main_address,addresses_type,values_id,values_attribute_id,values_category,values_attribute_name,values_value,values_outstanding,values_description,secondary_filters_id,secondary_filters_name,secondary_filters_fullpath,secondary_filters_tree,secondary_filters_asia_id,geo_epgs_25831_x,geo_epgs_25831_y,geo_epgs_4326_lat,geo_epgs_4326_lon,estimated_dates,start_date,end_date
﻿99400603277,"Parada de taxis * C Josep Pla, 20",,,2018-07-10T16:09:20+02:00,2024-08-02T14:39:06.045427+02:00,,,143609,C Josep Pla,20,,69,Diagonal Mar i el Front Marítim del Poblenou,10,Sant Martí,08019,BARCELONA,True,,,,,,,,,63733072,Parades Taxi,Planol BCN >> Transports i serveis relacionats >> Transports adicionals >> Parades Taxi,651,0065103010002004,434566.34354181075,4584339.426680833,41.407938744313086,2.217124635559744,,,
﻿99400603279,"Parada de taxis * C Foc, 25",,,2018-07-10T16:09:20+02:00,2024-08-02T14:30:03.226067+02:00,,,135203,C Foc,25,,13,la Marina de Port,03,Sants-Montjuïc,08038,BARCELONA,True,,,,,,,,,63733072,Parades Taxi,Planol BCN >> Transports i serveis relacionats >> Transports adicionals >> Parades Taxi,651,0065103010002004,427861.76292275405,4578491.377393942,41.354693873369676,2.137612741669936,,,
﻿99400603232,"Parada de taxis * Pl Francesc Macià, 10",,,2018-07-10T16:09:19+02:00,2024-08-02T14:47:00.282865+02:00,,,055807,Pl Francesc Macià,10,,08,l'Antiga Esquerra de l'Eixample,02,Eixample,08036,BARCELONA,True,,,,,,,,,63733072,Parades Taxi,Planol BCN >> Transports i serveis relacionats >> Transports adicionals >> Parades Taxi,651,0065103010002004,428528.9625366834,4582696.692481672,41.39262915698473,2.1450922330506637,,,
﻿99400603236,"Parada de taxis * Rda Litoral (Besòs), 114",,,2018-07-10T16:09:19+02:00,2024-08-02T15:30:01.858062+02:00,,,701265,Rda Litoral (Besòs),114,,12,la Marina del Prat Vermell,03,Sants-Montjuïc,08038,BARCELONA,True,,,,,,,,,63733072,Parades Taxi,Planol BCN >> Transports i serveis relacionats >> Transports adicionals >> Parades Taxi,651,0065103010002004,431045.1255830559,4580257.1508137435,41.37087659076454,2.1754641174386027,,,
﻿99400603248,"Parada de taxis * C Europa, 14",,,2018-07-10T16:09:19+02:00,2024-08-02T14:29:45.966872+02:00,,,118306,C Europa,14,,19,les Corts,04,Les Corts,08028,BARCELONA,True,,,,,,,,,63733072,Parades Taxi,Planol BCN >> Transports i serveis relacionats >> Transports adicionals >> Parades Taxi,651,0065103010002004,427181.86776645004,4582059.14441482,41.38676618810806,2.129057240760778,,,
﻿99400603250,"Parada de taxis * C Mas Casanovas, 71",,,2018-07-10T16:09:20+02:00,2024-08-02T14:44:15.496798+02:00,,,192604,C Mas Casanovas,71,,35,el Guinardó,07,Horta-Guinardó,08041,BARCELONA,True,,,,,,,,,63733072,Parades Taxi,Planol BCN >> Transports i serveis relacionats >> Transports adicionals >> Parades Taxi,651,0065103010002004,430946.50952934014,4585192.766641132,41.41532166925907,2.1737222619938366,,,
﻿99400603251,"Parada de taxis * Av Meridiana, 400",,,2018-07-10T16:09:20+02:00,2024-08-02T14:18:11.977077+02:00,,,209900,Av Meridiana,400,,60,Sant Andreu,09,Sant Andreu,08030,BARCELONA,True,,,,,,,,,63733072,Parades Taxi,Planol BCN >> Transports i serveis relacionats >> Transports adicionals >> Parades Taxi,651,0065103010002004,431782.3850613866,4586922.828949232,41.430975140540184,2.183528000238024,,,
﻿99400603219,"Parada de taxis * C Cartagena, 349",,,2018-07-10T16:09:19+02:00,2024-08-02T14:26:24.789185+02:00,,,068900,C Cartagena,349,,33,el Baix Guinardó,07,Horta-Guinardó,08025,BARCELONA,True,,,,,,,,,63733072,Parades Taxi,Planol BCN >> Transports i serveis relacionats >> Transports adicionals >> Parades Taxi,651,0065103010002004,430833.42668695457,4584903.485438278,41.41270649043819,2.1724023476156877,,,
﻿99400603220,"Parada de taxis * Pl Pius XII, 9999",,,2018-07-10T16:09:19+02:00,2024-08-02T14:47:29.975080+02:00,,,244300,Pl Pius XII,9999,,20,la Maternitat i Sant Ramon,04,Les Corts,08028,BARCELONA,True,,,,,,,,,63733072,Parades Taxi,Planol BCN >> Transports i serveis relacionats >> Transports adicionals >> Parades Taxi,651,0065103010002004,426665.326789652,4582048.954402603,41.386627486959206,2.1228810675012686,,,
﻿99400603223,"Parada de taxis * Moll Costa, 1",,,2018-07-10T16:09:19+02:00,2024-08-02T15:23:21.563644+02:00,,,540813,Moll Costa,1,,12,la Marina del Prat Vermell,03,Sants-Montjuïc,08039,BARCELONA,True,,,,,,,,,63733072,Parades Taxi,Planol BCN >> Transports i serveis relacionats >> Transports adicionals >> Parades Taxi,651,0065103010002004,430950.69566761574,4579447.879696777,41.36357961224206,2.1744272205120994,,,
﻿99400603001,"Parada de taxis * C Pallars, 205",,,2018-07-10T16:09:18+02:00,2024-08-02T14:30:54.464708+02:00,,,242906,C Pallars,205,,68,el Poblenou,10,Sant Martí,08005,BARCELONA,True,,,,,,,,,63733072,Parades Taxi,Planol BCN >> Transports i serveis relacionats >> Transports adicionals >> Parades Taxi,651,0065103010002004,432958.4493033348,4583623.600347019,41.40135900208979,2.19796819726354,,,
﻿99400603009,"Parada de taxis * Av Francesc Ferrer i Guàrdia, 13",,,2018-07-10T16:09:18+02:00,2024-08-02T14:11:58.824995+02:00,,,198702,Av Francesc Ferrer i Guàrdia,13,,11,el Poble-sec,03,Sants-Montjuïc,08038,BARCELONA,True,,,,,,,,,63733072,Parades Taxi,Planol BCN >> Transports i serveis relacionats >> Transports adicionals >> Parades Taxi,651,0065103010002004,428639.2770132901,4580109.872752337,41.36934039886521,2.146716247497609,,,
﻿99400603011,"Parada de taxis * C Capità Arenas, 31",,,2018-07-10T16:09:18+02:00,2024-08-02T14:26:11.407530+02:00,,,062507,C Capità Arenas,31,,23,Sarrià,05,Sarrià-Sant Gervasi,08034,BARCELONA,True,,,,,,,,,63733072,Parades Taxi,Planol BCN >> Transports i serveis relacionats >> Transports adicionals >> Parades Taxi,651,0065103010002004,426883.0095544843,4582597.49809751,41.39158780323767,2.1254181575634425,,,
﻿99400603017,"Parada de taxis * C Provença, 177",,,2018-07-10T16:09:18+02:00,2024-08-02T14:49:22.983829+02:00,,,268003,C Provença,177,,08,l'Antiga Esquerra de l'Eixample,02,Eixample,08036,BARCELONA,True,,,,,,,,,63733072,Parades Taxi,Planol BCN >> Transports i serveis relacionats >> Transports adicionals >> Parades Taxi,651,0065103010002004,429437.2937550129,4582477.207813848,41.39073254313788,2.1559817575666376,,,
﻿99400603025,"Parada de taxis * Pl Duc de Medinaceli, 5",,,2018-07-10T16:09:18+02:00,2024-08-02T14:46:30.927186+02:00,,,106205,Pl Duc de Medinaceli,5,,02,el Barri Gòtic,01,Ciutat Vella,08002,BARCELONA,True,,,,,,,,,63733072,Parades Taxi,Planol BCN >> Transports i serveis relacionats >> Transports adicionals >> Parades Taxi,651,0065103010002004,431359.5563632847,4581049.280144707,41.37803795851967,2.1791338946943557,,,
﻿99400603030,"Parada de taxis * C Aragó, 319",,,2018-07-10T16:09:18+02:00,2024-08-02T14:21:01.395415+02:00,,,018505,C Aragó,319,,07,la Dreta de l'Eixample,02,Eixample,08009,BARCELONA,True,,,,,,,,,63733072,Parades Taxi,Planol BCN >> Transports i serveis relacionats >> Transports adicionals >> Parades Taxi,651,0065103010002004,430597.4793593006,4583056.789399585,41.39605359276663,2.169791200332694,,,
﻿99400603032,"Parada de taxis * C Pamplona, 53",,,2018-07-10T16:09:18+02:00,2024-08-02T14:31:03.360065+02:00,,,243206,C Pamplona,53,,66,el Parc i la Llacuna del Poblenou,10,Sant Martí,08005,BARCELONA,True,,,,,,,,,63733072,Parades Taxi,Planol BCN >> Transports i serveis relacionats >> Transports adicionals >> Parades Taxi,651,0065103010002004,432578.17913805833,4582924.701088859,41.395032413907074,2.193497204517818,,,
﻿99400603036,"Parada de taxis * C Sant Antoni Maria Claret, 13",,,2018-07-10T16:09:18+02:00,2024-08-02T14:35:40.338282+02:00,,,297001,C Sant Antoni Maria Claret,13,,32,el Camp d'en Grassot i Gràcia Nova,06,Gràcia,08037,BARCELONA,True,,,,,,,,,63733072,Parades Taxi,Planol BCN >> Transports i serveis relacionats >> Transports adicionals >> Parades Taxi,651,0065103010002004,430103.15799203946,4583879.479273359,41.40342045909585,2.1637836368096037,,,
﻿99400603037,"Parada de taxis * Jard Reina Victòria, 9998",,,2018-07-10T16:09:18+02:00,2024-08-02T15:20:32.558871+02:00,,,278459,Jard Reina Victòria,9998,,07,la Dreta de l'Eixample,02,Eixample,08007,BARCELONA,True,,,,,,,,,63733072,Parades Taxi,Planol BCN >> Transports i serveis relacionats >> Transports adicionals >> Parades Taxi,651,0065103010002004,430444.4410021511,4582303.60571638,41.38925669253452,2.168047206128541,,,
﻿99400603043,"Parada de taxis * C Ganduxer, 38",,,2018-07-10T16:09:18+02:00,2024-08-02T14:30:19.368888+02:00,,,139805,C Ganduxer,38,,26,Sant Gervasi - Galvany,05,Sarrià-Sant Gervasi,08021,BARCELONA,True,,,,,,,,,63733072,Parades Taxi,Planol BCN >> Transports i serveis relacionats >> Transports adicionals >> Parades Taxi,651,0065103010002004,427913.57546204113,4582954.905831977,41.394899858970426,2.137701281608058,,,
﻿99400603044,"Parada de taxis * C Jacinto Benavente, 2",,,2018-07-10T16:09:18+02:00,2024-08-02T14:38:31.481651+02:00,,,164303,C Jacinto Benavente,2,,26,Sant Gervasi - Galvany,05,Sarrià-Sant Gervasi,08017,BARCELONA,True,,,,,,,,,63733072,Parades Taxi,Planol BCN >> Transports i serveis relacionats >> Transports adicionals >> Parades Taxi,651,0065103010002004,427699.0755493801,4582941.508916873,41.39475994253034,2.135137310523431,,,
﻿99400603047,"Parada de taxis * Av Diagonal, 660",,,2018-07-10T16:09:18+02:00,2024-08-02T14:10:36.590242+02:00,,,144601,Av Diagonal,660,,19,les Corts,04,Les Corts,08034,BARCELONA,True,,,,,,,,,63733072,Parades Taxi,Planol BCN >> Transports i serveis relacionats >> Transports adicionals >> Parades Taxi,651,0065103010002004,427307.85147521726,4582367.505433093,41.389554863994135,2.1305269021951947,,,
﻿99400603080,"Parada de taxis * C Provençals, 7",,,2018-07-10T16:09:18+02:00,2024-08-02T14:33:55.593713+02:00,,,267907,C Provençals,7,,69,Diagonal Mar i el Front Marítim del Poblenou,10,Sant Martí,08019,BARCELONA,True,,,,,,,,,63733072,Parades Taxi,Planol BCN >> Transports i serveis relacionats >> Transports adicionals >> Parades Taxi,651,0065103010002004,434114.76098862494,4584032.033590828,41.405133245587926,2.211755667646772,,,
﻿99400603084,"Parada de taxis * C Enric Granados, 77",,,2018-07-10T16:09:18+02:00,2024-08-02T14:29:07.120980+02:00,,,110304,C Enric Granados,77,,08,l'Antiga Esquerra de l'Eixample,02,Eixample,08008,BARCELONA,True,,,,,,,,,63733072,Parades Taxi,Planol BCN >> Transports i serveis relacionats >> Transports adicionals >> Parades Taxi,651,0065103010002004,429536.0187754223,4582572.981899998,41.39160380181286,2.1571513674994325,,,
﻿99400603095,"Parada de taxis * C Diputació, 336",,,2018-07-10T16:09:18+02:00,2024-08-02T14:28:32.732402+02:00,,,100800,Carrer de la Diputació,336,,07,la Dreta de l'Eixample,02,Eixample,08009,Barcelona,True,,,,,,,,,63733072,Parades Taxi,Planol BCN >> Transports i serveis relacionats >> Transports adicionals >> Parades Taxi,651,0065103010002004,431003.65941317787,4583052.053528903,41.39604589078309,2.1746500733321197,,,
﻿99400603101,"Parada de taxis * Av Paral·lel, 70",,,2018-07-10T16:09:18+02:00,2024-08-02T14:18:43.455943+02:00,,,198804,Av Paral·lel,70,,01,el Raval,01,Ciutat Vella,08001,BARCELONA,True,,,,,,,,,63733072,Parades Taxi,Planol BCN >> Transports i serveis relacionats >> Transports adicionals >> Parades Taxi,651,0065103010002004,430512.88966199185,4580729.355094713,41.375083821518075,2.1690463605405164,,,
﻿99400603183,"Parada de taxis * Pg Fabra i Puig, 301",,,2018-07-10T16:09:19+02:00,2024-08-02T15:23:42.691988+02:00,,,119003,Pg Fabra i Puig,301,,44,Vilapicina i la Torre Llobeta,08,Nou Barris,08031,BARCELONA,True,,,,,,,,,63733072,Parades Taxi,Planol BCN >> Transports i serveis relacionats >> Transports adicionals >> Parades Taxi,651,0065103010002004,430533.8971913109,4586864.930259376,41.43034665975915,2.168593450103347,,,
﻿99400603184,"Parada de taxis * C Còrsega, 597",,,2018-07-10T16:09:19+02:00,2024-08-02T14:27:50.826243+02:00,,,090502,C Còrsega,597,,06,la Sagrada Família,02,Eixample,08025,BARCELONA,True,,,,,,,,,63733072,Parades Taxi,Planol BCN >> Transports i serveis relacionats >> Transports adicionals >> Parades Taxi,651,0065103010002004,430972.91644300707,4584363.213734644,41.40785244078751,2.1741328472332477,,,
﻿99400603186,"Parada de taxis * Rda Sant Antoni, 84",,,2018-07-10T16:09:19+02:00,2024-08-02T15:30:15.516811+02:00,,,296508,Rda Sant Antoni,84,,01,el Raval,01,Ciutat Vella,08001,BARCELONA,True,,,,,,,,,63733072,Parades Taxi,Planol BCN >> Transports i serveis relacionats >> Transports adicionals >> Parades Taxi,651,0065103010002004,430089.4095769597,4581706.978465198,41.3838522877084,2.1638699635314373,,,
﻿99400603193,"Parada de taxis * C Provença, 175",,,2018-07-10T16:09:19+02:00,2024-08-02T14:33:06.064358+02:00,,,268003,C Provença,175,,08,l'Antiga Esquerra de l'Eixample,02,Eixample,08036,BARCELONA,True,,,,,,,,,63733072,Parades Taxi,Planol BCN >> Transports i serveis relacionats >> Transports adicionals >> Parades Taxi,651,0065103010002004,429423.1168975083,4582454.76702984,41.39052918306555,2.1558148170950275,,,
﻿99400603204,"Parada de taxis * Pg Zona Franca, 136",,,2018-07-10T16:09:19+02:00,2024-08-02T15:25:00.413185+02:00,,,369408,Pg Zona Franca,136,,13,la Marina de Port,03,Sants-Montjuïc,08038,BARCELONA,True,,,,,,,,,63733072,Parades Taxi,Planol BCN >> Transports i serveis relacionats >> Transports adicionals >> Parades Taxi,651,0065103010002004,428114.2053787831,4578900.416452213,41.358400524114295,2.140581814226992,,,
﻿99400602994,"Parada de taxis * C Equador, 8",,,2018-07-10T16:09:18+02:00,2024-08-02T14:29:22.197252+02:00,,,107004,C Equador,8,,18,Sants,03,Sants-Montjuïc,08029,BARCELONA,True,,,,,,,,,63733072,Parades Taxi,Planol BCN >> Transports i serveis relacionats >> Transports adicionals >> Parades Taxi,651,0065103010002004,428241.90451169055,4581828.221894903,41.38478161479298,2.1417618079717338,,,
﻿99400602995,"Parada de taxis * Viad Vallcarca, 15",,,2018-07-10T16:09:18+02:00,2024-08-02T15:32:45.406289+02:00,,,358300,Viad Vallcarca,15,,28,Vallcarca i els Penitents,06,Gràcia,08023,BARCELONA,True,,,,,,,,,63733072,Parades Taxi,Planol BCN >> Transports i serveis relacionats >> Transports adicionals >> Parades Taxi,651,0065103010002004,428501.2233181753,4584994.249068461,41.41331986642226,2.144489084177772,,,
﻿99400602996,"Parada de taxis * Pl Espanya, 5",,,2018-07-10T16:09:18+02:00,2024-08-02T14:46:46.012206+02:00,,,114000,Pl Espanya,5,,15,Hostafrancs,03,Sants-Montjuïc,08014,BARCELONA,True,,,,,,,,,63733072,Parades Taxi,Planol BCN >> Transports i serveis relacionats >> Transports adicionals >> Parades Taxi,651,0065103010002004,428786.65444971336,4580724.595781906,41.37489005152646,2.1484060948139954,,,
﻿99400603130,"Parada de taxis * C Zamora, 35",,,2018-07-10T16:09:19+02:00,2024-08-02T15:03:49.750910+02:00,,,369204,C Zamora,35,,67,la Vila Olímpica del Poblenou,10,Sant Martí,08005,BARCELONA,True,,,,,,,,,63733072,Parades Taxi,Planol BCN >> Transports i serveis relacionats >> Transports adicionals >> Parades Taxi,651,0065103010002004,432565.8732977776,4582724.44604007,41.39322773974847,2.1933723143768957,,,
﻿99400603131,"Parada de taxis * C Doctor Roux, 75",,,2018-07-10T16:09:19+02:00,2024-08-02T14:28:46.788133+02:00,,,103502,C Doctor Roux,75,,24,les Tres Torres,05,Sarrià-Sant Gervasi,08017,BARCELONA,True,,,,,,,,,63733072,Parades Taxi,Planol BCN >> Transports i serveis relacionats >> Transports adicionals >> Parades Taxi,651,0065103010002004,427252.8588018189,4583329.175039573,41.39821124638142,2.1297536868689417,,,
﻿99400603136,"Parada de taxis * Av Diagonal, 634",,,2018-07-10T16:09:19+02:00,2024-08-02T14:10:21.647695+02:00,,,144601,Av Diagonal,634,,19,les Corts,04,Les Corts,08017,BARCELONA,True,,,,,,,,,63733072,Parades Taxi,Planol BCN >> Transports i serveis relacionats >> Transports adicionals >> Parades Taxi,651,0065103010002004,427736.2752811399,4582507.246161499,41.39085205712574,2.1356340602804775,,,
﻿99400603141,"Parada de taxis * C Còrsega, 306",,,2018-07-10T16:09:19+02:00,2024-08-02T14:27:43.432619+02:00,,,090502,C Còrsega,306,,07,la Dreta de l'Eixample,02,Eixample,08008,BARCELONA,True,,,,,,,,,63733072,Parades Taxi,Planol BCN >> Transports i serveis relacionats >> Transports adicionals >> Parades Taxi,651,0065103010002004,429675.48231402715,4583079.959983067,41.39618218136581,2.158760503473782,,,
﻿99400603148,"Parada de taxis * C Marina, 13",,,2018-07-10T16:09:19+02:00,2024-08-02T14:42:50.175718+02:00,,,197302,C Marina,13,,03,la Barceloneta,01,Ciutat Vella,08005,BARCELONA,True,,,,,,,,,63733072,Parades Taxi,Planol BCN >> Transports i serveis relacionats >> Transports adicionals >> Parades Taxi,651,0065103010002004,432891.53327775525,4581997.63419656,41.386708773639945,2.19734792244113,,,
﻿99400603149,"Parada de taxis * C Numància, 72",,,2018-07-10T16:09:19+02:00,2024-08-02T14:30:30.066520+02:00,,,231502,C Numància,72,,19,les Corts,04,Les Corts,08029,BARCELONA,True,,,,,,,,,63733072,Parades Taxi,Planol BCN >> Transports i serveis relacionats >> Transports adicionals >> Parades Taxi,651,0065103010002004,427899.1268475058,4581811.286987235,41.38459844053317,2.1376645925183557,,,
﻿99400603182,"Parada de taxis * Pl República, 10",,,2018-07-10T16:09:19+02:00,2024-08-02T14:48:25.305174+02:00,,,186601,Pl República,10,,48,la Guineueta,08,Nou Barris,08042,BARCELONA,True,,,,,,,,,63733072,Parades Taxi,Planol BCN >> Transports i serveis relacionats >> Transports adicionals >> Parades Taxi,651,0065103010002004,431033.17615776655,4587779.988446672,41.43863126736861,2.1744640615613746,,,
﻿99400603185,"Parada de taxis * Rbla Catalunya, 60",,,2018-07-10T16:09:19+02:00,2024-08-02T15:29:18.981261+02:00,,,074506,Rbla Catalunya,60,,07,la Dreta de l'Eixample,02,Eixample,08007,BARCELONA,True,,,,,,,,,63733072,Parades Taxi,Planol BCN >> Transports i serveis relacionats >> Transports adicionals >> Parades Taxi,651,0065103010002004,430061.8726722804,4582536.28436722,41.3913191779452,2.163444913799623,,,
﻿99400603200,"Parada de taxis * Av Joan XXIII, 2",,,2018-07-10T16:09:19+02:00,2024-08-02T14:26:04.806313+02:00,,,244209,Av Joan XXIII,2,,20,la Maternitat i Sant Ramon,04,Les Corts,08028,BARCELONA,True,,,,,,,,,63733072,Parades Taxi,Planol BCN >> Transports i serveis relacionats >> Transports adicionals >> Parades Taxi,651,0065103010002004,426519.84632940247,4581473.775984096,41.38143382393985,2.1212109992981167,,,
﻿99400603203,"Parada de taxis * C València, 269",,,2018-07-10T16:09:19+02:00,2024-08-02T14:50:09.385659+02:00,,,350308,C València,269,,07,la Dreta de l'Eixample,02,Eixample,08009,BARCELONA,True,,,,,,,,,63733072,Parades Taxi,Planol BCN >> Transports i serveis relacionats >> Transports adicionals >> Parades Taxi,651,0065103010002004,430195.53030826314,4582849.540338652,41.39415218051532,2.1650073725246535,,,
﻿99400603205,"Parada de taxis * Av Diagonal, 593",,,2018-07-10T16:09:19+02:00,2024-08-02T14:10:11.567946+02:00,,,144601,Av Diagonal,593,,19,les Corts,04,Les Corts,08014,BARCELONA,True,,,,,,,,,63733072,Parades Taxi,Planol BCN >> Transports i serveis relacionats >> Transports adicionals >> Parades Taxi,651,0065103010002004,427348.8760951479,4582281.041285556,41.38877982336431,2.1310279149996423,,,
﻿99400603206,"Parada de taxis * C Sant Quintí, 122",,,2018-07-10T16:09:19+02:00,2024-08-02T14:36:30.312997+02:00,,,310008,C Sant Quintí,122,,35,el Guinardó,07,Horta-Guinardó,08041,BARCELONA,True,,,,,,,,,63733072,Parades Taxi,Planol BCN >> Transports i serveis relacionats >> Transports adicionals >> Parades Taxi,651,0065103010002004,431038.6396223675,4585252.680075849,41.41586919991927,2.1748177291138355,,,
﻿99400603208,"Parada de taxis * C Tajo, 51",,,2018-07-10T16:09:19+02:00,2024-08-02T14:36:35.429200+02:00,,,329505,C Tajo,51,,43,Horta,07,Horta-Guinardó,08032,BARCELONA,True,,,,,,,,,63733072,Parades Taxi,Planol BCN >> Transports i serveis relacionats >> Transports adicionals >> Parades Taxi,651,0065103010002004,429924.3591257618,4586777.872981964,41.429509621667954,2.16130901960751,,,
﻿99400603211,"Parada de taxis * C Sabino Arana, 21",,,2018-07-10T16:09:19+02:00,2024-08-02T14:35:12.288975+02:00,,,285002,C Sabino Arana,21,,20,la Maternitat i Sant Ramon,04,Les Corts,08028,BARCELONA,True,,,,,,,,,63733072,Parades Taxi,Planol BCN >> Transports i serveis relacionats >> Transports adicionals >> Parades Taxi,651,0065103010002004,426840.80911583395,4581902.050874142,41.385320366913625,2.1249974271315644,,,
﻿99400603216,"Parada de taxis * Pl Francesc Macià, 8",,,2018-07-10T16:09:19+02:00,2024-08-02T14:47:05.380204+02:00,,,055807,Pl Francesc Macià,8,,08,l'Antiga Esquerra de l'Eixample,02,Eixample,08029,BARCELONA,True,,,,,,,,,63733072,Parades Taxi,Planol BCN >> Transports i serveis relacionats >> Transports adicionals >> Parades Taxi,651,0065103010002004,428498.36284152686,4582661.592817642,41.39231030789251,2.144730394754887,,,
﻿99400603222,"Parada de taxis * Pg Joan Borbó Comte Barcelona, 11",,,2018-07-10T16:09:19+02:00,2024-08-02T15:24:04.345210+02:00,,,224904,Pg Joan Borbó Comte Barcelona,11,,03,la Barceloneta,01,Ciutat Vella,08003,BARCELONA,True,,,,,,,,,63733072,Parades Taxi,Planol BCN >> Transports i serveis relacionats >> Transports adicionals >> Parades Taxi,651,0065103010002004,432037.181719599,4581320.175637467,41.38053536075705,2.1872064026333335,,,
﻿99400603227,"Parada de taxis * C Manso, 15",,,2018-07-10T16:09:19+02:00,2024-08-02T14:42:41.540574+02:00,,,192502,C Manso,15,,10,Sant Antoni,02,Eixample,08015,BARCELONA,True,,,,,,,,,63733072,Parades Taxi,Planol BCN >> Transports i serveis relacionats >> Transports adicionals >> Parades Taxi,651,0065103010002004,429722.0343276951,4580848.816765042,41.37609109866875,2.159576127960022,,,
﻿99400603237,"Parada de taxis * C Sant Antoni Maria Claret, 204",,,2018-07-10T16:09:19+02:00,2024-08-02T14:35:47.367056+02:00,,,297001,C Sant Antoni Maria Claret,204,,06,la Sagrada Família,02,Eixample,08025,BARCELONA,True,,,,,,,,,63733072,Parades Taxi,Planol BCN >> Transports i serveis relacionats >> Transports adicionals >> Parades Taxi,651,0065103010002004,430933.65676160366,4584669.081744183,41.410603917068194,2.173628265827546,,,
﻿99400603239,"Parada de taxis * C Ganduxer, 14",,,2018-07-10T16:09:19+02:00,2024-08-02T14:30:14.532555+02:00,,,139805,C Ganduxer,14,,26,Sant Gervasi - Galvany,05,Sarrià-Sant Gervasi,08021,BARCELONA,True,,,,,,,,,63733072,Parades Taxi,Planol BCN >> Transports i serveis relacionats >> Transports adicionals >> Parades Taxi,651,0065103010002004,428010.24257578567,4582706.541275544,41.392671597570654,2.1388870130911783,,,
﻿99400603242,"Parada de taxis * C Viladomat, 297",,,2018-07-10T16:09:19+02:00,2024-08-02T14:51:04.544549+02:00,,,361406,C Viladomat,297,,09,la Nova Esquerra de l'Eixample,02,Eixample,08029,BARCELONA,True,,,,,,,,,63733072,Parades Taxi,Planol BCN >> Transports i serveis relacionats >> Transports adicionals >> Parades Taxi,651,0065103010002004,428545.127470833,4582266.99467755,41.3887604677668,2.1453362625911674,,,
﻿99400603244,"Parada de taxis * Pl Doctor Modrego, 9999",,,2018-07-10T16:09:19+02:00,2024-08-02T14:46:23.376604+02:00,,,102907,Pl Doctor Modrego,9999,,62,el Congrés i els Indians,09,Sant Andreu,08027,BARCELONA,True,,,,,,,,,63733072,Parades Taxi,Planol BCN >> Transports i serveis relacionats >> Transports adicionals >> Parades Taxi,651,0065103010002004,431525.18768216507,4586311.191857379,41.42544445706664,2.1805192766254007,,,
﻿99400603252,"Parada de taxis * C Capità Arenas, 59",,,2018-07-10T16:09:20+02:00,2024-08-02T14:26:17.368491+02:00,,,062507,C Capità Arenas,59,,23,Sarrià,05,Sarrià-Sant Gervasi,08034,BARCELONA,True,,,,,,,,,63733072,Parades Taxi,Planol BCN >> Transports i serveis relacionats >> Transports adicionals >> Parades Taxi,651,0065103010002004,426818.660127323,4582839.173725801,41.39375861906344,2.1246193318828404,,,
﻿99400603253,"Parada de taxis * Pg Andreu Nin, 22",,,2018-07-10T16:09:20+02:00,2024-08-02T15:23:28.819703+02:00,,,700021,Pg Andreu Nin,22,,45,Porta,08,Nou Barris,08016,BARCELONA,True,,,,,,,,,63733072,Parades Taxi,Planol BCN >> Transports i serveis relacionats >> Transports adicionals >> Parades Taxi,651,0065103010002004,431651.3632309611,4587426.078019721,41.43549658434639,2.1819030905192816,,,
﻿99400603264,"Parada de taxis * Moll Barcelona, 1",,,2018-07-10T16:09:20+02:00,2024-08-02T15:21:01.063287+02:00,,,540416,Moll Barcelona,1,,01,el Raval,01,Ciutat Vella,08039,BARCELONA,True,,,,,,,,,63733072,Parades Taxi,Planol BCN >> Transports i serveis relacionats >> Transports adicionals >> Parades Taxi,651,0065103010002004,431383.2862584222,4580432.178173721,41.37248191491936,2.1794875050541456,,,
﻿99400603265,"Parada de taxis * C Castillejos, 353",,,2018-07-10T16:09:20+02:00,2024-08-02T14:26:45.418088+02:00,,,073900,C Castillejos,353,,33,el Baix Guinardó,07,Horta-Guinardó,08025,BARCELONA,True,,,,,,,,,63733072,Parades Taxi,Planol BCN >> Transports i serveis relacionats >> Transports adicionals >> Parades Taxi,651,0065103010002004,430874.26233979524,4584662.727794004,41.410541583286474,2.1729184145524836,,,
﻿99400603266,"Parada de taxis * Av Marquès de l'Argentera, 6",,,2018-07-10T16:09:20+02:00,2024-08-02T14:18:02.048503+02:00,,,198203,Av Marquès de l'Argentera,6,,04,"Sant Pere, Santa Caterina i la Ribera",01,Ciutat Vella,08003,BARCELONA,True,,,,,,,,,63733072,Parades Taxi,Planol BCN >> Transports i serveis relacionats >> Transports adicionals >> Parades Taxi,651,0065103010002004,431875.17820290534,4581773.639179198,41.38460588223053,2.1852181460888342,,,
﻿99400603273,"Parada de taxis * C Joan Güell, 236",,,2018-07-10T16:09:20+02:00,2024-08-02T14:38:38.391012+02:00,,,172403,C Joan Güell,236,,19,les Corts,04,Les Corts,08028,BARCELONA,True,,,,,,,,,63733072,Parades Taxi,Planol BCN >> Transports i serveis relacionats >> Transports adicionals >> Parades Taxi,651,0065103010002004,427155.910997362,4582157.981444793,41.38765402242704,2.1287349342723596,,,
